,_0_14eves,_15_18eves,_19_30eves,_31_62eves,_63_Xeves,kerulet,nepesseg,nmar,telepules,x,y
134765,4,1,4,11,12,,32,150.0,Nyíregyháza,849800.0,292200.0
134766,0,0,1,4,4,,9,160.0,Nyíregyháza,849800.0,292300.0
134767,7,4,6,30,14,,61,240.0,Nyíregyháza,849800.0,292400.0
134768,6,0,8,10,8,,32,200.0,Nyíregyháza,849800.0,292500.0
134769,2,0,5,9,4,,20,240.0,Nyíregyháza,849800.0,292600.0
134770,2,0,7,12,9,,30,230.0,Nyíregyháza,849800.0,292700.0
134771,0,0,5,19,11,,35,240.0,Nyíregyháza,849800.0,292800.0
134772,3,0,12,28,5,,48,240.0,Nyíregyháza,849800.0,292900.0
134773,2,0,6,14,8,,30,240.0,Nyíregyháza,849800.0,293000.0
134774,11,3,11,32,10,,67,270.0,Nyíregyháza,849800.0,293100.0
134775,2,1,3,13,2,,21,220.0,Nyíregyháza,849800.0,293200.0
134776,3,1,3,8,3,,18,190.0,Nyíregyháza,849800.0,293300.0
134777,3,2,2,17,5,,29,290.0,Nyíregyháza,849800.0,293400.0
134778,12,0,5,33,9,,59,230.0,Nyíregyháza,849800.0,293600.0
134779,1,1,1,15,3,,21,240.0,Nyíregyháza,849800.0,293700.0
134780,0,0,0,3,0,,3,230.0,Nyíregyháza,849800.0,293800.0
134781,0,0,0,4,4,,8,270.0,Nyíregyháza,849800.0,293900.0
134782,1,1,0,2,2,,6,240.0,Nyíregyháza,849800.0,294000.0
134783,29,1,5,50,6,,91,240.0,Nyíregyháza,849800.0,294100.0
134784,1,0,2,4,5,,12,240.0,Nyíregyháza,849800.0,294200.0
134785,9,6,15,44,18,,92,230.0,Nyíregyháza,849800.0,294300.0
134786,2,1,1,5,1,,10,240.0,Nyíregyháza,849800.0,294400.0
134787,10,0,7,30,6,,53,230.0,Nyíregyháza,849800.0,294500.0
134788,0,0,2,2,4,,8,200.0,Nyíregyháza,849800.0,294600.0
134789,16,2,21,80,37,,156,190.0,Nyíregyháza,849800.0,295200.0
134790,44,19,40,143,56,,302,180.0,Nyíregyháza,849800.0,295300.0
134791,11,7,25,64,33,,140,180.0,Nyíregyháza,849800.0,295400.0
134792,24,4,12,63,33,,136,180.0,Nyíregyháza,849800.0,295500.0
134793,9,4,13,42,20,,88,200.0,Nyíregyháza,849800.0,295700.0
134794,29,5,28,97,39,,198,240.0,Nyíregyháza,849800.0,295800.0
134795,26,3,10,50,30,,119,230.0,Nyíregyháza,849800.0,295900.0
134796,19,7,18,60,25,,129,210.0,Nyíregyháza,849800.0,296000.0
134797,20,7,4,59,32,,122,180.0,Nyíregyháza,849800.0,296100.0
134798,19,4,20,45,42,,130,170.0,Nyíregyháza,849800.0,296200.0
134799,2,0,0,4,0,,6,180.0,Nyíregyháza,849800.0,296300.0
134800,0,0,1,3,0,,4,240.0,Nyíregyháza,849800.0,299600.0
134828,2,0,2,4,2,,10,110.0,Nyíregyháza,849900.0,284700.0
134829,0,0,2,1,3,,6,110.0,Nyíregyháza,849900.0,284800.0
134830,4,2,5,13,3,,27,110.0,Nyíregyháza,849900.0,284900.0
134831,12,2,6,19,5,,44,110.0,Nyíregyháza,849900.0,285000.0
134832,5,1,2,10,5,,23,110.0,Nyíregyháza,849900.0,285100.0
134833,10,2,5,14,2,,33,150.0,Nyíregyháza,849900.0,285200.0
134834,0,0,0,1,1,,2,150.0,Nyíregyháza,849900.0,285300.0
134835,0,0,0,0,1,,1,200.0,Nyíregyháza,849900.0,289000.0
134836,0,0,0,1,2,,3,200.0,Nyíregyháza,849900.0,289100.0
134837,3,0,2,7,3,,15,210.0,Nyíregyháza,849900.0,289200.0
134838,1,0,5,4,2,,12,240.0,Nyíregyháza,849900.0,289300.0
134839,0,0,2,2,1,,5,200.0,Nyíregyháza,849900.0,289700.0
134840,2,1,2,5,0,,10,200.0,Nyíregyháza,849900.0,289800.0
134841,1,1,0,1,2,,5,200.0,Nyíregyháza,849900.0,289900.0
134842,9,0,3,10,0,,22,200.0,Nyíregyháza,849900.0,290000.0
134843,8,3,9,28,2,,50,200.0,Nyíregyháza,849900.0,290100.0
134844,4,4,10,28,11,,57,200.0,Nyíregyháza,849900.0,290200.0
134845,2,0,3,5,4,,14,190.0,Nyíregyháza,849900.0,290300.0
134846,0,0,0,2,0,,2,170.0,Nyíregyháza,849900.0,291900.0
134847,2,1,2,10,10,,25,190.0,Nyíregyháza,849900.0,292200.0
134848,4,2,2,7,10,,25,190.0,Nyíregyháza,849900.0,292300.0
134849,1,1,4,10,3,,19,250.0,Nyíregyháza,849900.0,292400.0
134850,4,0,6,14,8,,32,280.0,Nyíregyháza,849900.0,292500.0
134851,7,2,6,26,10,,51,250.0,Nyíregyháza,849900.0,292600.0
134852,2,1,4,6,3,,16,250.0,Nyíregyháza,849900.0,292700.0
134853,8,1,7,31,12,,59,240.0,Nyíregyháza,849900.0,292800.0
134854,21,5,11,44,11,,92,260.0,Nyíregyháza,849900.0,292900.0
134855,14,1,8,27,15,,65,260.0,Nyíregyháza,849900.0,293000.0
134856,6,2,6,28,13,,55,240.0,Nyíregyháza,849900.0,293100.0
134857,1,1,0,5,2,,9,220.0,Nyíregyháza,849900.0,293200.0
134858,2,1,1,4,3,,11,250.0,Nyíregyháza,849900.0,293300.0
134859,5,2,13,45,15,,80,250.0,Nyíregyháza,849900.0,293400.0
134860,21,4,14,59,23,,121,250.0,Nyíregyháza,849900.0,293600.0
134861,15,2,3,29,8,,57,240.0,Nyíregyháza,849900.0,293700.0
134862,17,1,11,30,11,,70,230.0,Nyíregyháza,849900.0,293800.0
134863,26,4,8,41,12,,91,250.0,Nyíregyháza,849900.0,293900.0
134864,10,3,5,21,3,,42,230.0,Nyíregyháza,849900.0,294000.0
134865,9,2,7,26,5,,49,240.0,Nyíregyháza,849900.0,294100.0
134866,26,2,10,39,9,,86,240.0,Nyíregyháza,849900.0,294200.0
134867,1,0,6,12,2,,21,160.0,Nyíregyháza,849900.0,294300.0
134868,12,3,9,22,2,,48,200.0,Nyíregyháza,849900.0,295300.0
134869,14,5,14,56,44,,133,190.0,Nyíregyháza,849900.0,295400.0
134870,38,14,46,135,47,,280,190.0,Nyíregyháza,849900.0,295500.0
134871,14,7,29,76,50,,176,190.0,Nyíregyháza,849900.0,295600.0
134872,30,6,26,78,41,,181,200.0,Nyíregyháza,849900.0,295700.0
134873,27,4,20,61,35,,147,240.0,Nyíregyháza,849900.0,295800.0
134874,10,1,12,29,9,,61,190.0,Nyíregyháza,849900.0,295900.0
134875,14,4,14,56,25,,113,190.0,Nyíregyháza,849900.0,296000.0
134876,6,2,1,16,23,,48,220.0,Nyíregyháza,849900.0,296100.0
134877,1,0,4,14,16,,35,180.0,Nyíregyháza,849900.0,296200.0
134878,12,6,13,44,26,,101,180.0,Nyíregyháza,849900.0,296300.0
134879,6,1,6,24,34,,71,180.0,Nyíregyháza,849900.0,296400.0
134880,9,3,3,29,29,,73,180.0,Nyíregyháza,849900.0,296500.0
134881,1,1,2,9,6,,19,220.0,Nyíregyháza,849900.0,296600.0
134882,2,2,1,14,5,,24,260.0,Nyíregyháza,849900.0,296700.0
134883,3,0,3,11,7,,24,250.0,Nyíregyháza,849900.0,296800.0
134884,5,1,1,7,7,,21,260.0,Nyíregyháza,849900.0,296900.0
134885,0,0,0,0,4,,4,230.0,Nyíregyháza,849900.0,297000.0
134886,2,0,0,2,0,,4,200.0,Nyíregyháza,849900.0,301400.0
134917,8,2,8,11,2,,31,110.0,Nyíregyháza,850000.0,284400.0
134918,10,7,3,18,2,,40,110.0,Nyíregyháza,850000.0,284500.0
134919,3,2,5,7,3,,20,110.0,Nyíregyháza,850000.0,284600.0
134920,5,4,8,11,2,,30,110.0,Nyíregyháza,850000.0,284700.0
134921,0,0,0,1,3,,4,210.0,Nyíregyháza,850000.0,288900.0
134922,0,0,2,5,0,,7,200.0,Nyíregyháza,850000.0,289000.0
134923,0,0,2,2,0,,4,200.0,Nyíregyháza,850000.0,289100.0
134924,5,2,5,12,0,,24,170.0,Nyíregyháza,850000.0,289300.0
134925,1,0,2,4,2,,9,170.0,Nyíregyháza,850000.0,289400.0
134926,0,2,2,5,8,,17,110.0,Nyíregyháza,850000.0,289500.0
134927,9,4,5,22,9,,49,110.0,Nyíregyháza,850000.0,289600.0
134928,6,0,7,15,1,,29,200.0,Nyíregyháza,850000.0,289800.0
134929,11,1,8,23,0,,43,200.0,Nyíregyháza,850000.0,289900.0
134930,7,2,7,15,6,,37,200.0,Nyíregyháza,850000.0,290000.0
134931,5,3,6,14,4,,32,200.0,Nyíregyháza,850000.0,290100.0
134932,4,4,5,17,3,,33,200.0,Nyíregyháza,850000.0,290200.0
134933,0,0,1,3,1,,5,200.0,Nyíregyháza,850000.0,290300.0
134934,3,0,1,3,0,,7,170.0,Nyíregyháza,850000.0,290400.0
134935,6,2,1,10,2,,21,140.0,Nyíregyháza,850000.0,290500.0
134936,5,0,3,11,2,,21,140.0,Nyíregyháza,850000.0,290600.0
134937,2,1,3,5,3,,14,140.0,Nyíregyháza,850000.0,290700.0
134938,8,2,1,11,2,,24,140.0,Nyíregyháza,850000.0,290800.0
134939,4,1,1,13,4,,23,140.0,Nyíregyháza,850000.0,290900.0
134940,4,0,5,14,6,,29,170.0,Nyíregyháza,850000.0,291000.0
134941,0,0,2,1,0,,3,170.0,Nyíregyháza,850000.0,291100.0
134942,0,0,1,2,0,,3,170.0,Nyíregyháza,850000.0,291200.0
134943,5,1,2,8,0,,16,170.0,Nyíregyháza,850000.0,291800.0
134944,8,1,2,12,0,,23,170.0,Nyíregyháza,850000.0,291900.0
134945,0,0,2,10,3,,15,210.0,Nyíregyháza,850000.0,292200.0
134946,3,1,11,27,17,,59,160.0,Nyíregyháza,850000.0,292300.0
134947,4,3,7,34,13,,61,200.0,Nyíregyháza,850000.0,292400.0
134948,9,1,6,15,0,,31,210.0,Nyíregyháza,850000.0,292500.0
134949,2,1,3,6,2,,14,200.0,Nyíregyháza,850000.0,292600.0
134950,8,2,10,18,2,,40,250.0,Nyíregyháza,850000.0,292700.0
134951,4,0,4,12,4,,24,230.0,Nyíregyháza,850000.0,292800.0
134952,2,1,4,14,10,,31,250.0,Nyíregyháza,850000.0,292900.0
134953,0,1,1,6,3,,11,210.0,Nyíregyháza,850000.0,293000.0
134954,2,2,5,19,4,,32,220.0,Nyíregyháza,850000.0,293100.0
134955,6,4,12,25,8,,55,210.0,Nyíregyháza,850000.0,293200.0
134956,16,0,5,32,6,,59,220.0,Nyíregyháza,850000.0,293300.0
134957,6,2,20,42,11,,81,270.0,Nyíregyháza,850000.0,293400.0
134958,14,6,16,57,23,,116,250.0,Nyíregyháza,850000.0,293600.0
134959,7,1,12,28,8,,56,210.0,Nyíregyháza,850000.0,293700.0
134960,3,0,4,8,6,,21,240.0,Nyíregyháza,850000.0,293800.0
134961,7,0,4,14,1,,26,260.0,Nyíregyháza,850000.0,293900.0
134962,7,4,5,26,6,,48,240.0,Nyíregyháza,850000.0,294000.0
134963,11,8,8,39,4,,70,240.0,Nyíregyháza,850000.0,294100.0
134964,14,3,10,43,3,,73,220.0,Nyíregyháza,850000.0,294200.0
134965,1,0,3,5,0,,9,230.0,Nyíregyháza,850000.0,294500.0
134966,1,1,2,6,3,,13,230.0,Nyíregyháza,850000.0,294600.0
134967,0,0,0,1,0,,1,200.0,Nyíregyháza,850000.0,295600.0
134968,23,4,24,78,33,,162,200.0,Nyíregyháza,850000.0,295800.0
134969,8,0,12,34,29,,83,200.0,Nyíregyháza,850000.0,295900.0
134970,25,10,22,84,41,,182,200.0,Nyíregyháza,850000.0,296000.0
134971,8,1,6,35,20,,70,220.0,Nyíregyháza,850000.0,296100.0
134972,1,1,1,11,11,,25,180.0,Nyíregyháza,850000.0,296200.0
134973,5,1,5,20,23,,54,200.0,Nyíregyháza,850000.0,296300.0
134974,4,2,1,18,17,,42,200.0,Nyíregyháza,850000.0,296400.0
134975,2,0,3,8,3,,16,260.0,Nyíregyháza,850000.0,296600.0
134976,0,0,3,7,12,,22,170.0,Nyíregyháza,850000.0,296700.0
134977,1,0,3,17,15,,36,200.0,Nyíregyháza,850000.0,296800.0
134978,2,1,5,20,20,,48,190.0,Nyíregyháza,850000.0,296900.0
134979,7,1,4,16,3,,31,300.0,Nyíregyháza,850000.0,297000.0
134980,0,0,0,1,0,,1,200.0,Nyíregyháza,850000.0,298200.0
134981,1,0,0,1,0,,2,270.0,Nyíregyháza,850000.0,298700.0
135012,0,0,0,0,2,,2,210.0,Nyíregyháza,850100.0,288600.0
135013,4,1,5,8,2,,20,110.0,Nyíregyháza,850100.0,289300.0
135014,4,0,2,7,0,,13,110.0,Nyíregyháza,850100.0,289400.0
135015,6,3,8,17,2,,36,110.0,Nyíregyháza,850100.0,289500.0
135016,2,3,5,12,5,,27,110.0,Nyíregyháza,850100.0,289600.0
135017,0,4,6,12,1,,23,230.0,Nyíregyháza,850100.0,289800.0
135018,10,1,8,15,4,,38,210.0,Nyíregyháza,850100.0,289900.0
135019,4,1,4,12,6,,27,200.0,Nyíregyháza,850100.0,290000.0
135020,5,0,6,22,6,,39,200.0,Nyíregyháza,850100.0,290100.0
135021,3,4,6,24,3,,40,200.0,Nyíregyháza,850100.0,290200.0
135022,3,2,1,8,1,,15,190.0,Nyíregyháza,850100.0,290300.0
135023,0,1,1,1,0,,3,170.0,Nyíregyháza,850100.0,291400.0
135024,0,0,3,5,1,,9,170.0,Nyíregyháza,850100.0,291500.0
135025,1,1,1,5,0,,8,170.0,Nyíregyháza,850100.0,291600.0
135026,5,0,0,7,2,,14,170.0,Nyíregyháza,850100.0,291800.0
135027,0,0,4,4,0,,8,170.0,Nyíregyháza,850100.0,291900.0
135028,3,1,2,6,0,,12,190.0,Nyíregyháza,850100.0,292100.0
135029,1,0,1,3,1,,6,180.0,Nyíregyháza,850100.0,292200.0
135030,3,1,10,27,5,,46,170.0,Nyíregyháza,850100.0,292300.0
135031,27,3,30,119,32,,211,180.0,Nyíregyháza,850100.0,292400.0
135032,30,5,37,133,49,,254,170.0,Nyíregyháza,850100.0,292500.0
135033,13,4,32,112,24,,185,190.0,Nyíregyháza,850100.0,292600.0
135034,14,1,14,48,26,,103,170.0,Nyíregyháza,850100.0,292700.0
135035,37,5,24,122,52,,240,180.0,Nyíregyháza,850100.0,292800.0
135036,16,6,19,80,55,,176,190.0,Nyíregyháza,850100.0,292900.0
135037,7,1,6,30,18,,62,180.0,Nyíregyháza,850100.0,293000.0
135038,4,0,8,21,11,,44,210.0,Nyíregyháza,850100.0,293100.0
135039,10,1,4,20,20,,55,190.0,Nyíregyháza,850100.0,293200.0
135040,15,1,12,45,16,,89,180.0,Nyíregyháza,850100.0,293300.0
135041,3,0,5,5,7,,20,220.0,Nyíregyháza,850100.0,293400.0
135042,1,1,0,5,6,,13,220.0,Nyíregyháza,850100.0,293500.0
135043,3,3,1,6,2,,15,250.0,Nyíregyháza,850100.0,293600.0
135044,0,0,1,0,0,,1,240.0,Nyíregyháza,850100.0,293700.0
135045,8,2,11,25,3,,49,250.0,Nyíregyháza,850100.0,294100.0
135046,1,0,1,4,1,,7,250.0,Nyíregyháza,850100.0,294200.0
135047,1,0,7,14,3,,25,230.0,Nyíregyháza,850100.0,294500.0
135048,2,1,1,4,4,,12,240.0,Nyíregyháza,850100.0,294600.0
135049,3,0,0,2,0,,5,250.0,Nyíregyháza,850100.0,294700.0
135050,15,3,21,51,20,,110,220.0,Nyíregyháza,850100.0,295800.0
135051,22,3,22,74,21,,142,240.0,Nyíregyháza,850100.0,295900.0
135052,11,1,3,28,21,,64,220.0,Nyíregyháza,850100.0,296000.0
135053,15,3,11,37,24,,90,210.0,Nyíregyháza,850100.0,296100.0
135054,13,0,10,29,24,,76,180.0,Nyíregyháza,850100.0,296200.0
135055,16,0,6,40,32,,94,210.0,Nyíregyháza,850100.0,296300.0
135056,3,2,13,33,20,,71,180.0,Nyíregyháza,850100.0,296400.0
135057,9,3,16,63,64,,155,200.0,Nyíregyháza,850100.0,296500.0
135058,4,2,10,27,13,,56,210.0,Nyíregyháza,850100.0,296600.0
135059,10,2,6,20,8,,46,180.0,Nyíregyháza,850100.0,296700.0
135060,7,3,9,29,10,,58,220.0,Nyíregyháza,850100.0,296800.0
135061,9,0,8,20,7,,44,230.0,Nyíregyháza,850100.0,296900.0
135062,6,1,10,20,10,,47,180.0,Nyíregyháza,850100.0,297000.0
135063,0,0,4,5,0,,9,220.0,Nyíregyháza,850100.0,297200.0
135064,0,0,1,2,2,,5,190.0,Nyíregyháza,850100.0,297300.0
135065,0,0,0,2,0,,2,270.0,Nyíregyháza,850100.0,299600.0
135066,0,0,0,0,2,,2,270.0,Nyíregyháza,850100.0,299700.0
135090,2,0,1,2,4,,9,110.0,Nyíregyháza,850200.0,289300.0
135091,5,1,3,18,5,,32,110.0,Nyíregyháza,850200.0,289400.0
135092,0,0,2,3,6,,11,110.0,Nyíregyháza,850200.0,289500.0
135093,13,1,2,8,4,,28,110.0,Nyíregyháza,850200.0,289600.0
135094,3,3,3,13,5,,27,180.0,Nyíregyháza,850200.0,289800.0
135095,7,2,4,16,5,,34,180.0,Nyíregyháza,850200.0,289900.0
135096,4,1,3,14,5,,27,180.0,Nyíregyháza,850200.0,290000.0
135097,6,3,9,20,2,,40,180.0,Nyíregyháza,850200.0,290100.0
135098,10,3,3,21,5,,42,180.0,Nyíregyháza,850200.0,290200.0
135099,1,0,0,2,1,,4,180.0,Nyíregyháza,850200.0,290300.0
135100,2,1,6,13,0,,22,170.0,Nyíregyháza,850200.0,290500.0
135101,0,0,2,3,2,,7,170.0,Nyíregyháza,850200.0,290600.0
135102,0,1,0,8,21,,30,170.0,Nyíregyháza,850200.0,290700.0
135103,0,1,3,5,6,,15,170.0,Nyíregyháza,850200.0,290800.0
135104,0,2,1,4,1,,8,170.0,Nyíregyháza,850200.0,290900.0
135105,0,0,0,1,2,,3,170.0,Nyíregyháza,850200.0,291000.0
135106,0,0,1,2,0,,3,170.0,Nyíregyháza,850200.0,291100.0
135107,1,0,0,3,2,,6,170.0,Nyíregyháza,850200.0,291200.0
135108,10,0,2,18,4,,34,170.0,Nyíregyháza,850200.0,291300.0
135109,1,0,2,6,1,,10,170.0,Nyíregyháza,850200.0,291400.0
135110,1,1,2,4,1,,9,170.0,Nyíregyháza,850200.0,291500.0
135111,9,1,1,15,4,,30,170.0,Nyíregyháza,850200.0,291600.0
135112,2,0,3,6,5,,16,170.0,Nyíregyháza,850200.0,291700.0
135113,0,1,0,2,2,,5,200.0,Nyíregyháza,850200.0,291800.0
135114,2,0,1,4,0,,7,200.0,Nyíregyháza,850200.0,291900.0
135115,1,0,5,5,0,,11,180.0,Nyíregyháza,850200.0,292200.0
135116,1,0,2,5,0,,8,190.0,Nyíregyháza,850200.0,292300.0
135117,11,8,19,59,13,,110,170.0,Nyíregyháza,850200.0,292400.0
135118,2,0,1,2,3,,8,160.0,Nyíregyháza,850200.0,292500.0
135119,1,0,0,5,2,,8,160.0,Nyíregyháza,850200.0,292600.0
135120,22,2,22,100,48,,194,180.0,Nyíregyháza,850200.0,292800.0
135121,21,1,10,65,48,,145,180.0,Nyíregyháza,850200.0,292900.0
135122,14,1,13,55,40,,123,190.0,Nyíregyháza,850200.0,293000.0
135123,4,0,6,19,5,,34,200.0,Nyíregyháza,850200.0,293100.0
135124,9,2,2,30,15,,58,200.0,Nyíregyháza,850200.0,293300.0
135125,16,2,10,34,12,,74,210.0,Nyíregyháza,850200.0,293400.0
135126,2,0,3,7,8,,20,230.0,Nyíregyháza,850200.0,293500.0
135127,3,0,3,6,6,,18,230.0,Nyíregyháza,850200.0,293600.0
135128,1,0,2,4,0,,7,230.0,Nyíregyháza,850200.0,293700.0
135129,1,0,0,2,1,,4,240.0,Nyíregyháza,850200.0,293800.0
135130,2,1,3,11,4,,21,250.0,Nyíregyháza,850200.0,293900.0
135131,0,0,2,2,0,,4,250.0,Nyíregyháza,850200.0,294000.0
135132,0,0,0,0,1,,1,260.0,Nyíregyháza,850200.0,294100.0
135133,0,1,1,3,0,,5,230.0,Nyíregyháza,850200.0,294500.0
135134,6,3,6,21,1,,37,270.0,Nyíregyháza,850200.0,294700.0
135135,0,0,1,1,1,,3,250.0,Nyíregyháza,850200.0,294800.0
135136,0,0,0,0,2,,2,210.0,Nyíregyháza,850200.0,294900.0
135137,64,10,19,88,11,,192,230.0,Nyíregyháza,850200.0,295500.0
135138,51,15,25,107,18,,216,210.0,Nyíregyháza,850200.0,295700.0
135139,12,6,9,39,11,,77,250.0,Nyíregyháza,850200.0,295800.0
135140,8,2,3,32,5,,50,240.0,Nyíregyháza,850200.0,295900.0
135141,11,1,2,31,29,,74,230.0,Nyíregyháza,850200.0,296000.0
135142,8,4,11,38,27,,88,210.0,Nyíregyháza,850200.0,296100.0
135143,4,0,2,9,16,,31,190.0,Nyíregyháza,850200.0,296200.0
135144,28,4,37,114,33,,216,210.0,Nyíregyháza,850200.0,296300.0
135145,10,9,28,100,46,,193,210.0,Nyíregyháza,850200.0,296400.0
135146,1,0,5,5,4,,15,190.0,Nyíregyháza,850200.0,296500.0
135147,5,4,5,26,14,,54,190.0,Nyíregyháza,850200.0,296600.0
135148,3,2,6,20,7,,38,190.0,Nyíregyháza,850200.0,296700.0
135149,2,4,1,20,11,,38,200.0,Nyíregyháza,850200.0,296800.0
135150,7,1,8,33,13,,62,180.0,Nyíregyháza,850200.0,296900.0
135151,0,0,0,2,0,,2,180.0,Nyíregyháza,850200.0,297100.0
135152,2,0,0,2,0,,4,220.0,Nyíregyháza,850200.0,297200.0
135153,1,0,0,1,2,,4,220.0,Nyíregyháza,850200.0,297300.0
135154,6,1,3,10,4,,24,200.0,Nyíregyháza,850200.0,297400.0
135155,2,1,0,3,3,,9,190.0,Nyíregyháza,850200.0,297500.0
135156,2,0,6,7,4,,19,200.0,Nyíregyháza,850200.0,297600.0
135157,1,0,1,5,2,,9,180.0,Nyíregyháza,850200.0,297700.0
135158,0,1,6,6,5,,18,190.0,Nyíregyháza,850200.0,297800.0
135159,0,0,5,9,2,,16,210.0,Nyíregyháza,850200.0,297900.0
135160,2,0,3,7,4,,16,260.0,Nyíregyháza,850200.0,298000.0
135161,0,0,1,3,3,,7,170.0,Nyíregyháza,850200.0,298100.0
135162,4,1,0,7,4,,16,230.0,Nyíregyháza,850200.0,298200.0
135163,5,1,3,8,1,,18,190.0,Nyíregyháza,850200.0,298300.0
135164,0,0,0,3,1,,4,170.0,Nyíregyháza,850200.0,298400.0
135165,0,0,1,3,0,,4,270.0,Nyíregyháza,850200.0,298600.0
135166,1,2,0,4,0,,7,300.0,Nyíregyháza,850200.0,298700.0
135167,4,0,2,5,2,,13,300.0,Nyíregyháza,850200.0,298800.0
135168,2,0,1,6,2,,11,280.0,Nyíregyháza,850200.0,298900.0
135169,5,0,5,12,9,,31,280.0,Nyíregyháza,850200.0,299000.0
135170,0,0,0,3,1,,4,290.0,Nyíregyháza,850200.0,299200.0
135171,0,1,3,6,4,,14,300.0,Nyíregyháza,850200.0,299300.0
135172,1,0,4,8,2,,15,300.0,Nyíregyháza,850200.0,299400.0
135173,1,0,2,4,4,,11,300.0,Nyíregyháza,850200.0,299600.0
135174,2,1,5,16,9,,33,300.0,Nyíregyháza,850200.0,299700.0
135175,0,1,2,7,4,,14,300.0,Nyíregyháza,850200.0,299800.0
135176,3,0,4,8,4,,19,350.0,Nyíregyháza,850200.0,299900.0
135177,1,0,2,17,6,,26,350.0,Nyíregyháza,850200.0,300000.0
135178,0,0,2,3,0,,5,290.0,Nyíregyháza,850200.0,300100.0
135179,4,2,7,15,5,,33,250.0,Nyíregyháza,850200.0,300200.0
135180,3,0,5,13,2,,23,280.0,Nyíregyháza,850200.0,300300.0
135181,3,0,2,9,5,,19,270.0,Nyíregyháza,850200.0,300400.0
135182,1,0,1,3,2,,7,180.0,Nyíregyháza,850200.0,301200.0
135183,0,0,0,1,0,,1,180.0,Nyíregyháza,850200.0,301300.0
135203,0,0,2,8,1,,11,190.0,Nyíregyháza,850300.0,289200.0
135204,1,2,4,11,6,,24,150.0,Nyíregyháza,850300.0,289600.0
135205,8,3,5,9,3,,28,140.0,Nyíregyháza,850300.0,289800.0
135206,8,4,5,20,8,,45,180.0,Nyíregyháza,850300.0,289900.0
135207,3,2,2,17,3,,27,140.0,Nyíregyháza,850300.0,290000.0
135208,15,0,0,14,2,,31,140.0,Nyíregyháza,850300.0,290100.0
135209,3,0,5,14,7,,29,140.0,Nyíregyháza,850300.0,290200.0
135210,9,0,3,13,6,,31,180.0,Nyíregyháza,850300.0,290300.0
135211,10,1,5,14,0,,30,210.0,Nyíregyháza,850300.0,290400.0
135212,1,0,4,8,4,,17,210.0,Nyíregyháza,850300.0,290500.0
135213,2,1,4,7,3,,17,220.0,Nyíregyháza,850300.0,290600.0
135214,2,0,2,2,0,,6,220.0,Nyíregyháza,850300.0,290700.0
135215,0,0,0,2,0,,2,170.0,Nyíregyháza,850300.0,291200.0
135216,2,0,6,8,2,,18,170.0,Nyíregyháza,850300.0,291300.0
135217,0,0,5,14,3,,22,170.0,Nyíregyháza,850300.0,291400.0
135218,5,0,2,12,5,,24,190.0,Nyíregyháza,850300.0,291500.0
135219,0,1,3,6,5,,15,180.0,Nyíregyháza,850300.0,291600.0
135220,0,0,0,5,2,,7,180.0,Nyíregyháza,850300.0,291700.0
135221,1,1,3,6,1,,12,180.0,Nyíregyháza,850300.0,291800.0
135222,0,0,1,2,0,,3,200.0,Nyíregyháza,850300.0,292000.0
135223,2,0,3,7,3,,15,190.0,Nyíregyháza,850300.0,292300.0
135224,9,0,16,25,7,,57,160.0,Nyíregyháza,850300.0,292400.0
135225,5,5,9,31,8,,58,170.0,Nyíregyháza,850300.0,292500.0
135226,9,4,14,36,12,,75,170.0,Nyíregyháza,850300.0,292600.0
135227,4,1,11,40,10,,66,160.0,Nyíregyháza,850300.0,292700.0
135228,33,7,25,114,49,,228,180.0,Nyíregyháza,850300.0,292800.0
135229,22,0,4,50,22,,98,170.0,Nyíregyháza,850300.0,292900.0
135230,3,0,7,27,14,,51,200.0,Nyíregyháza,850300.0,293000.0
135231,7,0,3,23,9,,42,200.0,Nyíregyháza,850300.0,293300.0
135232,8,2,2,16,8,,36,270.0,Nyíregyháza,850300.0,293400.0
135233,5,3,12,29,15,,64,240.0,Nyíregyháza,850300.0,293500.0
135234,8,1,10,20,12,,51,230.0,Nyíregyháza,850300.0,293600.0
135235,0,1,8,13,1,,23,220.0,Nyíregyháza,850300.0,293700.0
135236,10,3,4,24,2,,43,250.0,Nyíregyháza,850300.0,293800.0
135237,5,3,0,10,3,,21,230.0,Nyíregyháza,850300.0,293900.0
135238,2,1,3,12,2,,20,240.0,Nyíregyháza,850300.0,294000.0
135239,13,1,4,22,6,,46,250.0,Nyíregyháza,850300.0,294100.0
135240,42,6,17,75,6,,146,270.0,Nyíregyháza,850300.0,294500.0
135241,2,5,5,11,4,,27,270.0,Nyíregyháza,850300.0,294700.0
135242,3,1,7,17,1,,29,270.0,Nyíregyháza,850300.0,294800.0
135243,0,0,1,2,1,,4,190.0,Nyíregyháza,850300.0,295000.0
135244,64,14,35,142,16,,271,210.0,Nyíregyháza,850300.0,295500.0
135245,89,14,34,130,22,,289,260.0,Nyíregyháza,850300.0,295600.0
135246,6,2,15,40,5,,68,240.0,Nyíregyháza,850300.0,295700.0
135247,3,2,7,25,7,,44,240.0,Nyíregyháza,850300.0,295800.0
135248,11,2,13,40,7,,73,230.0,Nyíregyháza,850300.0,295900.0
135249,2,0,2,7,0,,11,220.0,Nyíregyháza,850300.0,296000.0
135250,0,0,1,1,1,,3,220.0,Nyíregyháza,850300.0,296100.0
