,AREA,FEAT_TYPE,POLYGON_NM,geometry
20,42050,LAKE,,"POLYGON ((20.62577 46.56847, 20.6257 46.56913, 20.6257 46.56943, 20.62556 46.56992, 20.62539 46.5703, 20.62469 46.57114, 20.62455 46.57129, 20.62436 46.57184, 20.62435 46.57196, 20.6245 46.5721, 20.6246 46.57217, 20.62487 46.57206, 20.62505 46.57189, 20.62528 46.57137, 20.62576 46.57059, 20.62695 46.56926, 20.62711 46.56912, 20.62717 46.56895, 20.62728 46.56853, 20.62724 46.56851, 20.62587 46.56831, 20.62577 46.56847))"
21,115063,LAKE,,"POLYGON ((20.6314 46.55864, 20.63141 46.55904, 20.63171 46.5592, 20.63208 46.55919, 20.63285 46.55909, 20.6335 46.55871, 20.63423 46.55809, 20.63503 46.55733, 20.63535 46.55674, 20.63501 46.55655, 20.6346 46.55635, 20.63465 46.55617, 20.63519 46.55557, 20.63501 46.55538, 20.63417 46.55496, 20.63371 46.5549, 20.63326 46.55494, 20.63272 46.55532, 20.63238 46.5558, 20.63241 46.55605, 20.63294 46.55638, 20.63316 46.55655, 20.63308 46.55676, 20.63238 46.55744, 20.63162 46.55824, 20.6314 46.55864))"
22,135854,LAKE,,"POLYGON ((20.6347 46.5586, 20.63475 46.5588, 20.6349 46.5589, 20.63543 46.55889, 20.6363 46.55874, 20.63677 46.55861, 20.63734 46.55834, 20.63818 46.55764, 20.63829 46.55742, 20.63828 46.55718, 20.63841 46.55708, 20.63921 46.55782, 20.63964 46.558, 20.63988 46.55805, 20.64014 46.55802, 20.64061 46.55775, 20.64099 46.55744, 20.64096 46.55713, 20.6406 46.55678, 20.64028 46.55657, 20.64027 46.55634, 20.64005 46.55584, 20.63963 46.55543, 20.63922 46.55523, 20.63874 46.55526, 20.63818 46.5555, 20.63796 46.55572, 20.63793 46.55605, 20.63802 46.55641, 20.63799 46.55657, 20.63771 46.55654, 20.63724 46.55635, 20.63669 46.55651, 20.63575 46.55724, 20.635 46.55799, 20.6347 46.5586))"
23,38845,LAKE,,"POLYGON ((20.75346 46.59781, 20.7536 46.59785, 20.75367 46.59791, 20.75378 46.59793, 20.75381 46.59789, 20.75392 46.59788, 20.75479 46.598, 20.75501 46.59796, 20.75523 46.59797, 20.7554 46.598, 20.75692 46.59765, 20.75733 46.59738, 20.75755 46.59726, 20.75756 46.59718, 20.75663 46.59702, 20.75615 46.59681, 20.75563 46.59674, 20.75541 46.59663, 20.75531 46.59654, 20.75522 46.5965, 20.75508 46.5965, 20.7548 46.59642, 20.75473 46.59644, 20.75459 46.59653, 20.75453 46.59669, 20.75441 46.59689, 20.75472 46.59686, 20.75485 46.5969, 20.75495 46.59697, 20.75509 46.59696, 20.75525 46.59699, 20.75526 46.59722, 20.75508 46.59727, 20.7547 46.59734, 20.75446 46.59743, 20.75432 46.59745, 20.75409 46.59745, 20.7538 46.59748, 20.75366 46.59752, 20.75347 46.59776, 20.75346 46.59781))"
24,31823,LAKE,,"POLYGON ((20.62475 46.56353, 20.62479 46.56356, 20.62624 46.5632, 20.62624 46.56315, 20.62616 46.56311, 20.62593 46.56271, 20.62578 46.56235, 20.62576 46.56211, 20.62594 46.56115, 20.62603 46.5608, 20.62602 46.56062, 20.62595 46.56054, 20.62588 46.56051, 20.62579 46.56051, 20.62567 46.56053, 20.6256 46.56063, 20.6256 46.56083, 20.62555 46.56093, 20.62499 46.56127, 20.62497 46.5614, 20.62475 46.56206, 20.62475 46.56212, 20.6248 46.56228, 20.62502 46.56255, 20.62502 46.56266, 20.62495 46.56307, 20.62486 46.56319, 20.6248 46.56335, 20.62479 46.56348, 20.62475 46.56353))"
25,34421,LAKE,,"POLYGON ((20.62497 46.56362, 20.62481 46.56366, 20.62478 46.56371, 20.62482 46.56378, 20.62508 46.56406, 20.62526 46.56431, 20.62527 46.56451, 20.62512 46.56487, 20.62512 46.56511, 20.6251 46.56526, 20.62522 46.56532, 20.62585 46.56525, 20.62606 46.56518, 20.6262 46.5651, 20.62641 46.56466, 20.6266 46.56453, 20.62692 46.56419, 20.62699 46.56408, 20.62695 46.56386, 20.62686 46.56379, 20.62645 46.56331, 20.62642 46.56328, 20.62632 46.56329, 20.62497 46.56362))"
26,86932,LAKE,,"POLYGON ((20.63747 46.57955, 20.63727 46.57975, 20.63713 46.57993, 20.63711 46.58003, 20.63768 46.58034, 20.63878 46.58083, 20.63892 46.58084, 20.63906 46.5808, 20.63916 46.58074, 20.63967 46.58091, 20.64201 46.58211, 20.64214 46.58211, 20.64221 46.58209, 20.64244 46.58186, 20.64257 46.5818, 20.64284 46.5819, 20.64352 46.58225, 20.6437 46.58244, 20.64395 46.58248, 20.64407 46.58246, 20.64441 46.58196, 20.64437 46.58192, 20.64416 46.58192, 20.64388 46.58191, 20.64303 46.58149, 20.63852 46.57922, 20.63824 46.57904, 20.63805 46.57901, 20.63795 46.57904, 20.63747 46.57955))"
27,71897,LAKE,,"POLYGON ((20.64005 46.57951, 20.64017 46.57941, 20.64069 46.57891, 20.64069 46.57885, 20.64059 46.57873, 20.63991 46.57843, 20.63798 46.57726, 20.63689 46.5767, 20.63672 46.57666, 20.63658 46.57667, 20.63648 46.57674, 20.63623 46.57701, 20.6358 46.57758, 20.6358 46.57774, 20.63588 46.57781, 20.63604 46.57787, 20.63636 46.57785, 20.63667 46.57794, 20.63709 46.57819, 20.63716 46.57833, 20.63719 46.57856, 20.63747 46.5787, 20.63778 46.57881, 20.638 46.57881, 20.63817 46.57875, 20.63904 46.57922, 20.63957 46.57944, 20.63984 46.57959, 20.63997 46.57959, 20.64005 46.57951))"
28,54793,LAKE,,"POLYGON ((20.64405 46.58142, 20.64475 46.58053, 20.64461 46.58036, 20.64411 46.58014, 20.64391 46.58015, 20.64347 46.58007, 20.64298 46.57981, 20.64225 46.57953, 20.64168 46.57955, 20.64116 46.57924, 20.64107 46.57921, 20.64099 46.57921, 20.64047 46.5798, 20.64049 46.57984, 20.6406 46.57992, 20.64174 46.58051, 20.64317 46.58129, 20.64336 46.58142, 20.64364 46.58146, 20.64405 46.58142))"
29,11886,LAKE,,"POLYGON ((19.8756 46.31029, 19.87542 46.31033, 19.87506 46.31069, 19.87506 46.31091, 19.87407 46.31197, 19.87407 46.31204, 19.87427 46.31215, 19.87434 46.3121, 19.87599 46.31058, 19.876 46.31051, 19.8756 46.31029))"
30,24796,LAKE,,"POLYGON ((20.09023 47.10613, 20.09004 47.10574, 20.0898 47.10535, 20.08963 47.10512, 20.08956 47.10509, 20.08921 47.10515, 20.0884 47.10536, 20.08834 47.10535, 20.08828 47.10525, 20.08822 47.1052, 20.08816 47.10517, 20.08812 47.10516, 20.08769 47.10532, 20.08763 47.10533, 20.08761 47.10535, 20.0879 47.10568, 20.08794 47.10569, 20.08817 47.10563, 20.08821 47.10563, 20.08826 47.10572, 20.08831 47.10573, 20.08876 47.10566, 20.08888 47.10588, 20.08885 47.10594, 20.08857 47.10603, 20.08835 47.10613, 20.08872 47.10653, 20.0888 47.10653, 20.08951 47.10631, 20.08996 47.10622, 20.09021 47.10619, 20.09024 47.10617, 20.09023 47.10613))"
31,44971,LAKE,,"POLYGON ((22.30842 48.09886, 22.30821 48.10067, 22.30817 48.10089, 22.30834 48.10098, 22.30847 48.10095, 22.30892 48.10007, 22.30882 48.09989, 22.30908 48.09979, 22.30934 48.09982, 22.30944 48.09998, 22.30923 48.10008, 22.30873 48.10103, 22.3091 48.10104, 22.30927 48.10086, 22.30968 48.10056, 22.31018 48.10027, 22.31048 48.10022, 22.31061 48.10013, 22.31032 48.09983, 22.31019 48.09949, 22.31025 48.09898, 22.31013 48.09881, 22.30992 48.09875, 22.30844 48.09865, 22.30842 48.09886))"
32,80500,LAKE,,"POLYGON ((22.00726 48.10846, 22.00839 48.10831, 22.00918 48.10806, 22.00968 48.10777, 22.00996 48.10738, 22.00985 48.10697, 22.00946 48.10657, 22.00865 48.10626, 22.00809 48.10622, 22.00726 48.10662, 22.00622 48.10734, 22.00581 48.10768, 22.00571 48.10803, 22.00601 48.10834, 22.0064 48.1085, 22.00681 48.10852, 22.00726 48.10846))"
33,244818,LAKE,,"POLYGON ((22.45839 47.97473, 22.45857 47.97509, 22.4586 47.97544, 22.45854 47.97558, 22.45886 47.97616, 22.45868 47.97623, 22.45849 47.9763, 22.45803 47.9761, 22.45604 47.97609, 22.45511 47.97623, 22.45253 47.97701, 22.45157 47.97739, 22.45119 47.97761, 22.45063 47.97773, 22.44972 47.97798, 22.44879 47.97817, 22.44799 47.97844, 22.4475 47.9785, 22.44715 47.97874, 22.44659 47.97931, 22.44625 47.97974, 22.44606 47.98002, 22.44598 47.9802, 22.44615 47.98047, 22.44665 47.98064, 22.44761 47.98079, 22.44908 47.98097, 22.44974 47.98113, 22.45029 47.98113, 22.45064 47.98131, 22.45154 47.98145, 22.45205 47.98145, 22.45256 47.9809, 22.45253 47.98079, 22.44999 47.98047, 22.44868 47.9805, 22.44814 47.98043, 22.4479 47.98015, 22.44786 47.97976, 22.44807 47.97936, 22.44855 47.97901, 22.44987 47.97857, 22.45245 47.97783, 22.45488 47.97698, 22.45652 47.97662, 22.45732 47.97656, 22.45788 47.9767, 22.45831 47.97667, 22.45889 47.9765, 22.45898 47.97646, 22.45968 47.976, 22.4598 47.97542, 22.4596 47.97487, 22.45901 47.97409, 22.45824 47.97338, 22.45749 47.97275, 22.45706 47.97221, 22.45674 47.97171, 22.45637 47.97122, 22.45489 47.97143, 22.45489 47.97162, 22.45516 47.97199, 22.45572 47.97243, 22.45643 47.97306, 22.45691 47.97353, 22.45783 47.97425, 22.45825 47.97452, 22.45839 47.97473))"
34,154260,LAKE,,"POLYGON ((18.40074 47.30926, 18.40681 47.30726, 18.40715 47.30704, 18.40734 47.30692, 18.4075 47.30645, 18.40754 47.30617, 18.40727 47.30577, 18.40545 47.30645, 18.40296 47.30721, 18.4014 47.30797, 18.39724 47.30946, 18.39675 47.30964, 18.39644 47.30994, 18.39626 47.31007, 18.39642 47.31021, 18.39665 47.31029, 18.3971 47.31038, 18.39753 47.31036, 18.40074 47.30926))"
35,24111,LAKE,,"POLYGON ((21.62796 47.30984, 21.62801 47.30987, 21.62807 47.3099, 21.6282 47.3099, 21.62847 47.30988, 21.62871 47.30982, 21.62898 47.3097, 21.62918 47.3096, 21.62944 47.30954, 21.62964 47.30951, 21.62991 47.30942, 21.63035 47.3093, 21.6305 47.30925, 21.63071 47.30911, 21.63076 47.30903, 21.63073 47.30896, 21.63062 47.30889, 21.63037 47.30886, 21.63005 47.30886, 21.62961 47.30882, 21.62932 47.30882, 21.62821 47.30906, 21.6279 47.30915, 21.62781 47.30921, 21.62773 47.30934, 21.62771 47.30942, 21.62775 47.3095, 21.62783 47.30953, 21.62791 47.30958, 21.62794 47.30969, 21.62796 47.30984))"
36,36030,LAKE,,"POLYGON ((19.13751 47.76387, 19.13746 47.76391, 19.13744 47.76404, 19.13748 47.76414, 19.13741 47.76426, 19.13699 47.76447, 19.13669 47.76459, 19.13651 47.76494, 19.13656 47.76512, 19.13652 47.76532, 19.13641 47.76586, 19.13642 47.76626, 19.13645 47.76651, 19.13653 47.76679, 19.13674 47.76687, 19.13705 47.7665, 19.13735 47.76631, 19.13762 47.76609, 19.13783 47.76577, 19.13788 47.76539, 19.13786 47.76482, 19.13786 47.76419, 19.13786 47.76404, 19.13775 47.76393, 19.13751 47.76387))"
37,40051,LAKE,,"POLYGON ((16.76834 46.55695, 16.76761 46.55703, 16.76764 46.55736, 16.76793 46.55851, 16.76793 46.55884, 16.76783 46.559, 16.76769 46.55912, 16.76775 46.5593, 16.76796 46.55951, 16.76803 46.55972, 16.76953 46.55955, 16.7694 46.55921, 16.76899 46.55813, 16.76834 46.55695))"
38,28424,LAKE,,"POLYGON ((20.91839 48.09263, 20.91804 48.09265, 20.91786 48.09268, 20.91781 48.09277, 20.91786 48.09297, 20.91777 48.09333, 20.91753 48.09358, 20.91729 48.0939, 20.91694 48.09422, 20.91675 48.09446, 20.91662 48.09473, 20.91666 48.095, 20.91679 48.09501, 20.91708 48.09492, 20.91743 48.09481, 20.91778 48.09467, 20.91804 48.09443, 20.91811 48.0942, 20.91859 48.09334, 20.9189 48.09298, 20.9189 48.09286, 20.91884 48.09277, 20.91864 48.09268, 20.91839 48.09263))"
39,17077,LAKE,,"POLYGON ((20.91624 48.09409, 20.91648 48.09408, 20.91664 48.09397, 20.91712 48.09346, 20.91724 48.09325, 20.9173 48.09296, 20.91723 48.09279, 20.91704 48.09274, 20.91593 48.09286, 20.9158 48.09295, 20.91584 48.09319, 20.91614 48.09394, 20.91624 48.09409))"
40,21405,LAKE,,"POLYGON ((19.38382 47.53834, 19.38379 47.53841, 19.38402 47.53853, 19.38421 47.5386, 19.38439 47.53862, 19.3845 47.53861, 19.38458 47.53857, 19.38465 47.53845, 19.38477 47.53835, 19.38541 47.53747, 19.38586 47.53682, 19.38601 47.5367, 19.38561 47.53646, 19.38553 47.53646, 19.38547 47.53651, 19.38533 47.5367, 19.385 47.537, 19.38468 47.53732, 19.38455 47.53742, 19.38435 47.53762, 19.3841 47.53794, 19.38393 47.53805, 19.38383 47.53822, 19.38382 47.53834))"
41,85885,LAKE,,"POLYGON ((19.0779 47.20113, 19.08053 47.19896, 19.08059 47.19881, 19.07903 47.19808, 19.07862 47.198, 19.07824 47.19796, 19.07796 47.19809, 19.07765 47.1981, 19.07739 47.19831, 19.07721 47.19841, 19.07713 47.1986, 19.07713 47.19874, 19.07727 47.19885, 19.07732 47.19895, 19.0773 47.19918, 19.07716 47.19953, 19.07719 47.19968, 19.07692 47.19987, 19.07685 47.20012, 19.07664 47.20014, 19.07663 47.20037, 19.0779 47.20113))"
42,38524,LAKE,NAPSUGÁR I.-TÓ,"POLYGON ((19.07156 47.19706, 19.07152 47.19712, 19.07156 47.19721, 19.07238 47.19769, 19.07261 47.19767, 19.07268 47.1977, 19.07301 47.19763, 19.07319 47.19757, 19.07329 47.19746, 19.07334 47.19747, 19.0734 47.1974, 19.07348 47.19738, 19.07354 47.19735, 19.07378 47.19721, 19.07393 47.19718, 19.07404 47.19712, 19.07424 47.1971, 19.07441 47.19706, 19.07455 47.19712, 19.07474 47.1971, 19.07487 47.19712, 19.07499 47.19715, 19.07503 47.19722, 19.07516 47.19727, 19.07532 47.19725, 19.0755 47.19728, 19.07565 47.1972, 19.07581 47.19714, 19.07593 47.19714, 19.07601 47.19722, 19.07609 47.19727, 19.0761 47.19735, 19.07614 47.1974, 19.07633 47.19743, 19.07651 47.19746, 19.07667 47.19743, 19.07679 47.19738, 19.07667 47.19733, 19.07653 47.19724, 19.07641 47.19712, 19.07641 47.19701, 19.07646 47.19692, 19.07638 47.19688, 19.07629 47.1968, 19.07598 47.19667, 19.07552 47.19643, 19.0754 47.19642, 19.07519 47.19647, 19.07496 47.1965, 19.07463 47.19653, 19.07156 47.19706))"
43,85379,RIVER,,"POLYGON ((20.15646 46.98695, 20.15665 46.98708, 20.15684 46.98713, 20.15711 46.98713, 20.15785 46.98681, 20.15834 46.98644, 20.15863 46.98591, 20.1588 46.98522, 20.15891 46.98445, 20.15881 46.98424, 20.15828 46.98376, 20.15769 46.98304, 20.15739 46.98299, 20.15714 46.98308, 20.15609 46.98349, 20.15601 46.98358, 20.1561 46.98372, 20.15706 46.98466, 20.15728 46.98492, 20.15688 46.98602, 20.15671 46.98631, 20.15651 46.98654, 20.15639 46.98678, 20.15646 46.98695))"
44,135296,RIVER,,"POLYGON ((20.20928 47.21539, 20.20861 47.21512, 20.20813 47.2148, 20.20782 47.21463, 20.2075 47.21459, 20.20717 47.21468, 20.20691 47.21486, 20.20664 47.21529, 20.20645 47.21544, 20.20628 47.21552, 20.20588 47.21557, 20.20468 47.21546, 20.20351 47.21541, 20.20278 47.21534, 20.20232 47.21528, 20.20203 47.21519, 20.20177 47.21505, 20.20154 47.21485, 20.20105 47.21391, 20.20094 47.21349, 20.20067 47.21194, 20.20061 47.2119, 20.20045 47.21198, 20.20066 47.2133, 20.20068 47.21368, 20.20066 47.21393, 20.20099 47.21453, 20.20131 47.21496, 20.20152 47.21514, 20.20198 47.21533, 20.20248 47.21546, 20.20503 47.21564, 20.20596 47.21574, 20.20622 47.21571, 20.20651 47.21562, 20.20674 47.21549, 20.20694 47.21528, 20.20705 47.21503, 20.2072 47.21485, 20.20738 47.21479, 20.20769 47.21479, 20.20801 47.21495, 20.20837 47.21522, 20.2093 47.21564, 20.20967 47.21578, 20.21023 47.21596, 20.21057 47.21598, 20.21102 47.21596, 20.21144 47.21575, 20.21176 47.21555, 20.21245 47.21453, 20.21277 47.21396, 20.21318 47.21335, 20.21384 47.21272, 20.21405 47.21256, 20.21474 47.21184, 20.21494 47.21143, 20.21503 47.21115, 20.21506 47.21086, 20.21507 47.21014, 20.21513 47.20982, 20.21522 47.20955, 20.21533 47.20932, 20.21546 47.20912, 20.21576 47.2088, 20.21612 47.20852, 20.21655 47.20824, 20.21724 47.20786, 20.21893 47.20713, 20.2199 47.20667, 20.22015 47.20652, 20.22042 47.20629, 20.22069 47.20597, 20.22079 47.2056, 20.22077 47.2054, 20.22064 47.20514, 20.22011 47.20445, 20.21981 47.20415, 20.21955 47.20396, 20.21848 47.2033, 20.21809 47.20307, 20.2177 47.20277, 20.2172 47.2025, 20.21663 47.20227, 20.21611 47.20212, 20.21557 47.20194, 20.21443 47.20169, 20.21308 47.20128, 20.21247 47.20111, 20.21202 47.20104, 20.21149 47.20101, 20.21101 47.20103, 20.21013 47.20114, 20.20899 47.20131, 20.20857 47.20137, 20.20846 47.2014, 20.20845 47.20151, 20.20848 47.20161, 20.20852 47.20163, 20.20883 47.20161, 20.20934 47.20148, 20.20996 47.20136, 20.21057 47.20131, 20.21058 47.20135, 20.20998 47.20165, 20.20918 47.20208, 20.20894 47.20216, 20.20865 47.20218, 20.20839 47.20217, 20.20835 47.20222, 20.20837 47.20232, 20.20874 47.20231, 20.209 47.20228, 20.20926 47.20219, 20.20998 47.20177, 20.21048 47.20153, 20.21105 47.20129, 20.21122 47.20126, 20.212 47.20125, 20.21222 47.20129, 20.21332 47.20166, 20.21421 47.20192, 20.21507 47.20207, 20.21675 47.20258, 20.21717 47.2028, 20.2176 47.20309, 20.21788 47.20332, 20.21852 47.20365, 20.21933 47.20414, 20.21974 47.20451, 20.22021 47.20508, 20.2203 47.20525, 20.22036 47.20564, 20.22032 47.20577, 20.22017 47.206, 20.21987 47.20629, 20.21946 47.20655, 20.21903 47.20677, 20.21704 47.20769, 20.21636 47.20808, 20.21586 47.2084, 20.21546 47.20868, 20.21524 47.2089, 20.21505 47.20919, 20.21486 47.20971, 20.21478 47.21015, 20.2148 47.21084, 20.21477 47.21118, 20.21453 47.21167, 20.21414 47.21213, 20.21347 47.21266, 20.21293 47.21323, 20.21276 47.21347, 20.2125 47.2139, 20.21206 47.21454, 20.21167 47.21524, 20.21139 47.21546, 20.21079 47.21573, 20.21042 47.21578, 20.21009 47.21575, 20.20972 47.2156, 20.20928 47.21539))"
45,5062,LAKE,,"POLYGON ((20.52355 46.88409, 20.52364 46.88375, 20.5225 46.88355, 20.52238 46.88388, 20.52355 46.88409))"
46,5258,LAKE,,"POLYGON ((20.52338 46.88455, 20.52351 46.8842, 20.52235 46.88398, 20.52222 46.88431, 20.52338 46.88455))"
47,5922,LAKE,,"POLYGON ((20.52321 46.88503, 20.52334 46.88465, 20.52217 46.88441, 20.52205 46.8848, 20.52321 46.88503))"
48,6208,LAKE,,"POLYGON ((20.52118 46.89036, 20.52137 46.88997, 20.52016 46.88973, 20.51999 46.8901, 20.52118 46.89036))"
49,5926,LAKE,,"POLYGON ((20.521 46.89083, 20.52117 46.89046, 20.51998 46.8902, 20.51983 46.89057, 20.521 46.89083))"
50,5578,LAKE,,"POLYGON ((20.52141 46.88989, 20.52151 46.88955, 20.52032 46.88932, 20.52016 46.88967, 20.52141 46.88989))"
51,4829,LAKE,,"POLYGON ((20.52419 46.88236, 20.52432 46.88204, 20.52318 46.88181, 20.52305 46.88212, 20.52419 46.88236))"
52,5395,LAKE,,"POLYGON ((20.52172 46.88897, 20.52186 46.88865, 20.52067 46.88841, 20.52053 46.88877, 20.52172 46.88897))"
53,5387,LAKE,,"POLYGON ((20.52371 46.88365, 20.52385 46.88331, 20.5227 46.88307, 20.52256 46.88343, 20.52371 46.88365))"
54,11507,LAKE,,"POLYGON ((20.52224 46.88767, 20.52247 46.88693, 20.52131 46.88669, 20.52104 46.88742, 20.52224 46.88767))"
55,11416,LAKE,,"POLYGON ((20.52252 46.88678, 20.52281 46.88601, 20.52166 46.8858, 20.52136 46.8865, 20.52252 46.88678))"
56,11982,LAKE,,"POLYGON ((20.52289 46.88589, 20.52316 46.88511, 20.52202 46.8849, 20.52169 46.88566, 20.52289 46.88589))"
57,5310,LAKE,,"POLYGON ((20.52403 46.88279, 20.52417 46.88244, 20.52303 46.8822, 20.52287 46.88253, 20.52403 46.88279))"
58,11438,LAKE,,"POLYGON ((20.52192 46.88849, 20.5222 46.88778, 20.52104 46.88754, 20.52072 46.88828, 20.52192 46.88849))"
59,5882,LAKE,,"POLYGON ((20.52435 46.88194, 20.52448 46.88171, 20.52339 46.8812, 20.52321 46.88172, 20.52435 46.88194))"
60,5539,LAKE,,"POLYGON ((20.52086 46.89128, 20.52096 46.89093, 20.51979 46.89067, 20.51967 46.89103, 20.52086 46.89128))"
61,5550,LAKE,,"POLYGON ((20.52046 46.89224, 20.52059 46.89187, 20.51945 46.89158, 20.51934 46.89194, 20.52046 46.89224))"
62,6151,LAKE,,"POLYGON ((20.52155 46.88943, 20.52172 46.88904, 20.5205 46.88884, 20.52034 46.88921, 20.52155 46.88943))"
63,5360,LAKE,,"POLYGON ((20.52386 46.88323, 20.52399 46.88287, 20.52283 46.88263, 20.52272 46.88297, 20.52386 46.88323))"
64,6045,LAKE,,"POLYGON ((20.52067 46.89177, 20.52082 46.89137, 20.51961 46.89114, 20.51949 46.8915, 20.52067 46.89177))"
65,38576,LAKE,,"POLYGON ((20.22276 47.79602, 20.22253 47.79604, 20.2223 47.79611, 20.22212 47.79621, 20.22201 47.79633, 20.22197 47.79659, 20.22203 47.79687, 20.22211 47.79714, 20.22215 47.79721, 20.22225 47.79723, 20.22237 47.79723, 20.22251 47.79717, 20.22255 47.79706, 20.22255 47.79695, 20.22248 47.79679, 20.22246 47.79667, 20.22248 47.79662, 20.22256 47.79665, 20.22266 47.79679, 20.22275 47.7971, 20.22268 47.7973, 20.22268 47.79737, 20.2227 47.79741, 20.22279 47.79743, 20.22302 47.79742, 20.22311 47.79739, 20.2233 47.79737, 20.22435 47.79726, 20.22451 47.79721, 20.22462 47.79715, 20.22464 47.79705, 20.22458 47.79677, 20.22455 47.79647, 20.22457 47.79615, 20.22456 47.7961, 20.22451 47.79606, 20.22388 47.79601, 20.22334 47.796, 20.22276 47.79602))"
66,20387,LAKE,,"POLYGON ((20.35725 48.275, 20.35731 48.27504, 20.35739 48.27505, 20.35749 48.27505, 20.35759 48.275, 20.35779 48.27493, 20.35851 48.27462, 20.35913 48.27436, 20.35923 48.27429, 20.35922 48.2742, 20.3591 48.27404, 20.35878 48.27372, 20.35866 48.27364, 20.35852 48.27366, 20.35833 48.27373, 20.35794 48.27391, 20.35759 48.27414, 20.35724 48.27439, 20.3571 48.27454, 20.35708 48.27466, 20.35712 48.27481, 20.35725 48.275))"
